읍면동,번지,본번,부번,단지명,매매전월세구분,전용면적(㎡),계약년월,계약일,거래금액(만원),월세,층,건축년도,해제사유발생일,거래유형
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,21,"        11,000",            15,13,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,21,"        11,000",            15,2,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,21,"        11,000",            15,24,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,21,"         9,000",            15,24,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,21,"         9,000",            15,21,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,21,"         9,000",            15,7,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,21,"         9,000",            15,8,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,21,"         9,000",            15,26,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,3,22,"        13,000",            15,20,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,3,22,"        13,000",            15,24,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,22,"        11,000",            15,13,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,3,23,"        13,000",            15,20,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,3,23,"        13,000",            15,8,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,23,"        11,000",            15,26,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,23,"        11,000",            15,17,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,23,"        11,000",            15,10,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,3,23,"         7,000",            15,14,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,3,23,"         5,000",            25,9,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,24,"        11,000",            15,17,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,3,24,"         7,000",            15,19,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,25,"        11,000",            15,16,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,25,"        11,000",            15,29,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,25,"        11,000",            15,5,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,25,"        11,000",            15,15,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,25,"         9,000",            15,18,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,3,25,"         7,000",            15,9,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,28,"        11,000",            15,1,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,28,"         9,000",            15,14,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,28,"         9,000",            15,18,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,28,"         9,000",            15,11,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,3,28,"         7,000",            15,26,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,29,"        11,000",            15,27,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,3,29,"         7,000",            15,17,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,3,"         9,000",            15,12,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,3,30,"        13,000",            15,2,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,30,"        11,000",            15,15,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,30,"        11,000",            15,8,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,30,"         9,000",            15,25,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,3,30,"         7,000",            15,10,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,3,30,"         7,000",            15,22,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,3,31,"        11,000",            15,3,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,3,31,"         9,000",            15,23,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,3,31,"         7,000",            15,21,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,3,31,"         7,000",            15,23,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,3,31,"         5,000",            25,18,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,3,4,"         7,000",            15,25,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,3,7,"         7,000",            15,26,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,4,11,"        13,000",            15,10,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,12,"        11,000",            15,7,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,12,"         9,000",            15,24,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,13,"         9,000",            15,3,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,4,13,"         7,000",            15,23,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,4,13,"         7,000",            15,5,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,4,13,"         7,000",            15,16,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,4,14,"        13,000",            15,24,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,14,"        11,000",            15,16,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,14,"        11,000",            15,9,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,4,14,"         7,000",            15,15,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,4,15,"        13,000",            15,12,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,15,"        11,000",            15,19,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,15,"        11,000",            15,26,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,15,"        11,000",            15,3,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,4,15,"         7,000",            15,20,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,18,"         9,000",            15,27,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,19,"        11,000",            15,8,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,20,"         9,000",            15,14,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,20,"         9,000",            15,22,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,20,"         9,000",            15,3,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,4,20,"         7,000",            15,21,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,21,"         9,000",            15,14,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,4,22,"        13,000",            15,23,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,22,"        11,000",            15,17,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,4,25,"        13,000",            15,19,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,25,"        11,000",            15,21,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,25,"        11,000",            15,19,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,26,"        11,000",            15,2,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,26,"        11,000",            15,28,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,27,"         9,000",            15,19,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,4,27,"         7,000",            15,18,2016,,
성거읍 송남리,14,0014,0000,송죽,전세,72.99,4,27,"         5,000",             0,4,1991,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,4,29,"        13,000",            15,3,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,29,"        11,000",            15,7,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,4,"        11,000",            15,8,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,4,"        11,000",            15,20,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,4,"         9,000",            15,16,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,4,5,"        13,000",            15,6,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,5,"         9,000",            15,5,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,6,"        11,000",            15,14,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,6,"        11,000",            15,11,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,6,"        11,000",            15,24,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,4,6,"         9,000",            15,16,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,4,6,"         5,000",            25,22,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,4,7,"        11,000",            15,16,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,4,7,"         7,000",            15,27,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,4,7,"         7,000",            15,13,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,4,8,"        13,000",            15,27,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,4,8,"        13,000",            15,8,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,4,8,"         7,000",            15,16,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,4,8,"         3,000",            35,3,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,5,10,"         7,000",            15,1,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,5,11,"         9,000",            15,5,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,5,12,"        11,000",            15,21,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,5,13,"         7,000",            15,2,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,5,17,"        11,000",            15,26,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,5,18,"        11,000",            15,23,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.9297,5,18,"         9,000",            15,16,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,5,20,"        11,000",            15,12,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,5,20,"         9,000",            15,3,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,5,20,"         9,000",            15,3,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,5,23,"        11,000",            15,12,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,5,24,"        11,000",            15,10,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,5,26,"        11,000",            15,8,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,5,3,"         9,000",            15,16,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,5,30,"        13,000",            15,22,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,5,30,"        13,000",            15,22,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,5,6,"         5,000",            25,23,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,5,9,"         9,000",            15,10,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,5,9,"         7,000",            15,25,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,6,13,"        13,000",            15,13,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,6,15,"         9,000",            15,6,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,6,17,"        13,000",            15,22,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,6,17,"        13,000",            15,24,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,6,20,"        13,000",            15,5,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,6,20,"        11,000",            15,26,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,6,20,"         9,000",            15,18,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,6,20,"         7,000",            15,1,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,6,21,"        11,000",            15,23,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,72.7084,6,21,"        11,000",            15,18,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,6,21,"         9,000",            15,4,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,6,21,"         9,000",            15,17,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,59.766,6,21,"         9,000",            15,10,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.5457,6,22,"         7,000",            15,25,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,84.8089,6,23,"        13,000",            15,2,2016,,
성거읍 송남리,585,0585,0000,북천안자이에뜨,월세,43.8479,6,23,"         7,000",            15,25,2016,,
