address,name,deal,area,month,day,acount,floor,property,
2056,두정역코아루스위트,전세,99.9727,2,10,32000,7,중개거래,
2056,두정역코아루스위트,전세,110.908,2,17,37000,6,중개거래,
2056,두정역코아루스위트,전세,84.9345,2,25,24150,22,중개거래,
2056,두정역코아루스위트,전세,99.9727,3,11,29000,3,중개거래,
2056,두정역코아루스위트,전세,84.8198,3,14,23000,2,중개거래,
2056,두정역코아루스위트,전세,99.8912,3,18,24150,3,직거래,
2056,두정역코아루스위트,전세,99.8912,3,18,24150,3,직거래,
2056,두정역코아루스위트,전세,99.8942,3,3,26250,15,중개거래,
2056,두정역코아루스위트,전세,127.1148,3,5,40000,6,중개거래,
2056,두정역코아루스위트,전세,99.8942,4,14,25200,19,중개거래,
2056,두정역코아루스위트,전세,84.8198,4,18,23000,18,중개거래,
2056,두정역코아루스위트,전세,84.8389,4,23,24000,5,중개거래,
2056,두정역코아루스위트,전세,84.9345,4,23,23600,7,중개거래,
2056,두정역코아루스위트,전세,84.8389,4,6,27000,18,중개거래,
2056,두정역코아루스위트,전세,99.9727,5,21,26000,22,중개거래,
2056,두정역코아루스위트,전세,99.9727,6,1,30000,23,중개거래,
2056,두정역코아루스위트,전세,99.9727,6,1,30000,23,중개거래,
2056,두정역코아루스위트,전세,84.9345,6,7,22000,16,중개거래,
2056,두정역코아루스위트,전세,84.9523,8,17,26000,5,중개거래,
2056,두정역코아루스위트,전세,84.8198,8,31,22000,23,중개거래,
2056,두정역코아루스위트,전세,99.9727,9,21,28000,21,중개거래,
2056,두정역코아루스위트,전세,84.9345,9,3,25000,12,중개거래,
2056,두정역코아루스위트,전세,99.8912,9,30,30000,17,중개거래,
1466,두정역펜타폴리스,전세,23.975,1,10,6000,5,중개거래,
1466,두정역펜타폴리스,전세,19.435,1,4,3200,4,중개거래,
1466,두정역펜타폴리스,전세,19.435,2,12,4300,9,중개거래,
1466,두정역펜타폴리스,전세,19.435,2,13,3500,5,중개거래,
1466,두정역펜타폴리스,전세,23.975,2,8,6000,5,중개거래,
1466,두정역펜타폴리스,전세,20.005,3,24,5000,7,중개거래,
1466,두정역펜타폴리스,전세,23.975,3,9,5300,7,중개거래,
1466,두정역펜타폴리스,전세,20.255,4,24,4500,9,중개거래,
1466,두정역펜타폴리스,전세,23.975,5,23,7000,4,중개거래,
1466,두정역펜타폴리스,전세,23.975,5,29,6000,4,중개거래,
1466,두정역펜타폴리스,전세,20.255,6,21,4500,3,중개거래,
1466,두정역펜타폴리스,전세,20.53,7,16,3000,9,중개거래,
1466,두정역펜타폴리스,전세,27.285,10,25,7000,9,중개거래,
2037,두정역푸르지오,전세,150.9459,1,12,40000,21,중개거래,두정역
2037,두정역푸르지오,전세,84.9872,1,17,30000,15,중개거래,두정역
2037,두정역푸르지오,전세,101.9071,1,20,33000,21,중개거래,두정역
2037,두정역푸르지오,전세,75.516,1,26,30000,10,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,1,28,23100,18,중개거래,두정역
2037,두정역푸르지오,전세,75.516,1,8,30000,22,중개거래,두정역
2037,두정역푸르지오,전세,84.9403,1,8,30000,22,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,2,15,27000,21,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,2,15,27000,21,중개거래,두정역
2037,두정역푸르지오,전세,84.9403,2,2,25000,7,중개거래,두정역
2037,두정역푸르지오,전세,84.9403,2,27,31000,17,중개거래,두정역
2037,두정역푸르지오,전세,84.9403,2,5,21000,14,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,3,18,31000,9,중개거래,두정역
2037,두정역푸르지오,전세,84.9403,3,18,30000,26,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,3,7,22000,3,중개거래,두정역
2037,두정역푸르지오,전세,84.9872,5,20,27500,2,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,5,21,29000,25,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,5,25,27000,6,중개거래,두정역
2037,두정역푸르지오,전세,75.516,5,31,21000,11,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,5,6,33000,17,중개거래,두정역
2037,두정역푸르지오,전세,84.9872,6,13,29000,12,중개거래,두정역
2037,두정역푸르지오,전세,75.516,6,22,21525,4,중개거래,두정역
2037,두정역푸르지오,전세,84.9403,6,3,23100,15,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,8,10,24000,4,중개거래,두정역
2037,두정역푸르지오,전세,84.9403,8,2,21000,8,중개거래,두정역
2037,두정역푸르지오,전세,84.9872,8,24,24000,20,직거래,두정역
2037,두정역푸르지오,전세,75.516,8,27,24000,12,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,9,2,27000,25,중개거래,두정역
2037,두정역푸르지오,전세,84.9826,9,27,29000,19,중개거래,두정역
2037,두정역푸르지오,전세,84.9872,10,14,7000,21,직거래,두정역
2037,두정역푸르지오,전세,75.516,10,27,21000,16,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,1,18,33000,27,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,1,21,27000,12,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,1,24,17800,22,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,1,29,28000,20,직거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,1,5,32000,13,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,1,5,31500,5,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,1,5,30000,5,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,2,11,31000,11,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,2,11,31000,11,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.42,2,11,30000,29,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,2,11,28500,27,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,2,11,28500,27,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,2,11,28500,27,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,2,12,31000,30,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,2,16,30000,26,중개거래,두정역
63,두정역효성해링턴플레이스,전세,84.93,2,17,35000,12,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,2,17,31000,28,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,2,17,21000,12,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,2,18,25000,31,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,2,2,27000,14,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,2,2,27000,14,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,2,20,29000,4,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,2,20,29000,4,직거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,2,20,29000,4,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,2,22,31000,12,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.87,2,23,27000,18,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,2,26,30000,23,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,2,5,20000,8,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,2,7,30000,21,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.4,3,1,33000,24,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,3,1,28000,8,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,3,1,25600,26,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,3,12,28000,14,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,3,13,31000,7,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,3,14,18900,26,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,3,14,17300,15,직거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,3,14,17300,15,중개거래,두정역
63,두정역효성해링턴플레이스,전세,84.93,3,16,35000,21,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.4,3,17,30000,2,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.4,3,17,30000,2,중개거래,두정역
63,두정역효성해링턴플레이스,전세,84.97,3,19,43000,3,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,3,19,18900,15,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.87,3,19,17850,10,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,3,21,20000,30,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,3,22,19950,28,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,3,3,30000,19,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,3,3,22000,1,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,3,31,18900,3,중개거래,두정역
63,두정역효성해링턴플레이스,전세,84.93,3,7,28350,14,중개거래,두정역
63,두정역효성해링턴플레이스,전세,84.82,3,7,26775,21,중개거래,두정역
63,두정역효성해링턴플레이스,전세,84.82,3,9,37000,18,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,1,18900,19,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,11,18900,28,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,4,11,17325,21,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,4,11,15750,3,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,12,21000,32,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,15,18900,10,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,16,26000,25,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,16,19950,12,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,16,17850,22,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,4,16,17850,19,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,16,17850,16,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,16,17850,22,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,17,19500,25,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,18,18300,11,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,4,18,15750,27,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,19,17850,22,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.66,4,2,32000,2,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,2,18900,30,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,2,18900,30,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.42,4,20,23100,23,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,20,19950,22,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,20,19950,22,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.4,4,22,29000,5,직거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,4,22,23000,25,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,22,19950,21,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,22,17850,16,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,23,28000,16,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.4,4,23,24000,14,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,4,23,22000,27,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,23,21000,10,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,23,19400,19,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,23,18165,4,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,23,17300,30,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,24,19900,26,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.4,4,25,30000,32,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,4,26,23000,12,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,26,18900,22,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,4,28,27000,23,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.87,4,29,20000,8,중개거래,두정역
63,두정역효성해링턴플레이스,전세,84.82,4,30,26000,24,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,30,21000,14,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,4,4,27000,28,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,6,26000,11,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,6,26000,25,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,6,21000,23,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,8,21000,28,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,4,9,30000,28,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,4,9,30000,28,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,4,9,24000,27,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.42,4,9,22570,2,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,5,1,25000,8,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,5,1,24000,21,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,5,1,24000,21,중개거래,두정역
63,두정역효성해링턴플레이스,전세,84.93,5,10,28350,14,직거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,5,11,26250,24,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,11,25000,24,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,11,19950,26,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,12,20475,17,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,5,13,26250,6,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,5,13,20000,13,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,13,19950,13,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,14,25000,26,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,14,19400,29,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,14,18000,24,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,15,19600,17,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,5,16,27000,21,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,16,21000,23,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,5,17,24000,28,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,5,17,20000,13,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,18,25000,11,중개거래,두정역
63,두정역효성해링턴플레이스,전세,51.92,5,18,24500,32,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,18,19950,10,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,5,18,19400,10,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,19,21000,22,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.4,5,2,25200,31,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,2,18900,10,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,20,21000,24,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,20,21000,24,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.42,5,21,26250,27,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,5,21,19400,19,직거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,5,21,19400,19,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,5,21,18900,16,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,22,18900,27,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.96,5,22,18600,16,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.66,5,23,26000,32,중개거래,두정역
63,두정역효성해링턴플레이스,전세,71.66,5,25,26000,26,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,25,22000,32,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,5,25,22000,30,직거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,25,22000,28,직거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,25,19950,28,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,25,19950,28,직거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,26,19950,31,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,27,20000,15,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.86,5,27,20000,15,중개거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,5,28,23500,18,중개거래,두정역
63,두정역효성해링턴플레이스,전세,84.93,5,5,34000,11,중개거래,두정역
63,두정역효성해링턴플레이스,전세,84.93,5,6,30000,14,직거래,두정역
63,두정역효성해링턴플레이스,전세,59.92,5,6,27500,26,직거래,두정역
63,두정역효성해링턴플레이스,전세,84.93,5,6,26200,11,직거래,두정역
